ConstituentID,DisplayName,DisplayDate,AlphaSort,Nationality,BeginDate,EndDate,TextEntry
2447,Milton Ernest Ebie,"American, 1880-1943","Ebie, Milton Ernest",American,1880,1943,"An advertisement in Snap Shots (v. 24-25), ca. 1914, reads: ""For Sale Studio in Canton, Ohio. Population 55,000. Equipped 11x14 Camera, attachment for plate holders; best location in the city. Fine display entrance with fine living rooms on the same floor. Large north light. Operating room, 17x35 feet. Must be sold on account other business. Will sell at a reasonable price. Write for particulars. Ebie Studio, Canton, Ohio."""
2448,William Eugene Irons,"American, active 1900s","Irons, William Eugene",American,1900,1900,"William Eugene Irons' studio label describes him as ""Photographer to Advertisers"" and ""Special Attention given to the Illustrating of Booklets and Catalogs""."
2449,George Barker,"American, 1844-1894","Barker, George",American,1844,1894,NULL
2450,Barry Brukoff,"American, born 1935","Brukoff, Barry",American,1935,2035,NULL
2451,Herb McLaughlin,"American, 1918-1991","McLaughlin, Herb",American,1918,1991,NULL
2452,George Holz,"American, born 1956","Holz, George",American,1956,2056,NULL
2453,John Collins Warren,"American, 1778-1856","Warren, John Collins",American,1778,1856,NULL
2456,Courret Hermanos,"Peruvian, active 1863-1873",Courret Hermanos,Peruvian,1863,1873,"Courret Hermanos was a partnership of E. Courret, Aquiles Courret, and E. Maunoury."
2457,Joseph Fagnani,"Italian, 1819-1873","Fagnani, Joseph",Italian,1819,1873,NULL
2458,Gaëtan Viaris de Lesegno,"French, born 1939","Viaris de Lesegno, Gaëtan",French,1939,2039,NULL
2459,Frank Meadow Sutcliffe,"English, 1853-1941","Sutcliffe, Frank Meadow",English,1853,1941,NULL
2460,Beverly Brown,"American, active 1990s","Brown, Beverly",American,1990,1990,NULL
2461,J. Adamson & Son,"Scottish, active 1890s","Adamson, J., & Son",Scottish,1890,1899,J. Adamson was a partner in J. Adamson & Son.
2464,Mrs. N. Gray Bartlett,"American, born 1847","Bartlett, N. Gray Mrs.",American,1847,1947,NULL
2465,Hagler & White,"American, active 1900s",Hagler & White,American,1900,1900,NULL
2467,Frederick Richard Dapprich,"American, 1880-1965","Dapprich, Frederick Richard",American,1880,1965,"Dapprich worked in advertising in Manhattan in the 1910s, in Richmond as early as 1918, before moving to Los Angeles by 1930. A bookplate in the NYPL collection reads: ""Dapprich. Photographer of Interesting People""."
2469,Terence Koh,"American, born 1969","Koh, Terence",American,1969,1969,NULL
2470,Donald Baechler,"American, born 1956","Baechler, Donald",American,1956,2056,NULL
2472,Bruce Bennett,"American, born 1961","Bennett, Bruce",American,1961,2061,NULL
2474,Philander H. Kellogg,"American, born 1869","Kellogg, Philander H.",American,1869,1869,NULL
2475,Edward A. G. Smith,"American, born 1861","Smith, Edward A. G.",American,1861,1861,NULL
2476,James Russell & Sons,"English, active 1860s-1910s","Russell, James, & Sons",English,1860,1919,James Russell was a partner in James Russell & Sons.
2477,Frank Starke,"American, active 1890s-1920s","Starke, Frank",American,1890,1929,NULL
2478,C. H. Howe,"American, active 1890s","Howe, C. H.",American,1890,1899,NULL
2479,Nadar,"French, 1820-1910",Nadar,French,1820,1910,NULL
2480,Joseph M. Appleton,"American, born 1848","Appleton, Joseph M.",American,1848,1948,NULL
2481,Valleto y Cia,"Mexican, active 1870s-1900s",Valleto y Cia,Mexican,1870,1909,NULL
2482,Eugenio Courret,"Peruvian, 1841-1900","Courret, Eugenio",Peruvian,1841,1900,NULL
2483,Carlos Vasques,"Portuguese, active 1910s","Vasques, Carlos",Portuguese,1910,1919,NULL
2484,Alfred Weidener,"German, active 1880s","Weidener, Alfred",German,1880,1889,NULL
2485,John P. Nicholas & Co.,"Indian, active 1850s-1900s","Nicholas, John P., & Co.",Indian,1850,1909,John P. Nicholas was a partner in John P. Nicholas & Co.
2486,Weegee,"American, 1899-1968",Weegee,American,1899,1968,NULL
2487,William J. Hillman,"American, 1849-after 1920","Hillman, William J.",American,1849,1920,The 1870 census lists Hillman's occupation as school teacher.
2488,Eliot Furness Porter,"American, 1901-1990","Porter, Eliot Furness",American,1901,1990,NULL
2489,Franco Fontana,"Italian, born 1933","Fontana, Franco",Italian,1933,2033,NULL
2490,Peter Innisfree Moore,"American, 1932-1993","Moore, Peter Innisfree",American,1932,1993,NULL
2491,Diane Arbus,"American, 1923-1971","Arbus, Diane",American,1923,1971,NULL
2492,Georges Piette,"French, active 1980s","Piette, Georges",French,1980,1989,NULL
2493,Alma Ruth Lavenson,"American, 1897-1989","Lavenson, Alma Ruth",American,1897,1989,NULL
2494,David M. Grossman,"American, born 1948","Grossman, David M.",American,1948,2048,NULL
2495,Diane Witlin,"American, 1924-2005","Witlin, Diane",American,1924,2005,NULL
2496,Ray Witlin,"American, born 1920","Witlin, Ray",American,1920,2020,NULL
2497,Harvey Horowitz,"American, 1948-1987","Horowitz, Harvey",American,1948,1987,NULL
2498,William Clift,"American, born 1944","Clift, William",American,1944,2044,NULL
2499,Jerry L. Thompson,"American, born 1945","Thompson, Jerry L.",American,1945,2045,NULL
2500,Denny Denfield,"American, active 1950s-1980s","Denfield, Denny",American,1950,1989,NULL
2501,Theodore Endean,"American, 1856-1913","Endean, Theodore",American,1856,1913,"Endean arrived in the US in 1861 from England. Artfact gives his birthyear as 1853, but his Naturalization Record from 1892 give his birthdate as January 1, 1856."
2502,William McKenzie Morrison,"American, 1857-1921","Morrison, William McKenzie",American,1857,1921,"In 1882, Morrison appears in city directories as Morrison & Co. with Herman Vollrath ; in 1887 the studio name reappears, this time with A. L. Morrison as a partner. After 1911, Morrison is listed in city directories as a photographer with home address only. In 1912, there is an entry for Morrison Photographer, Inc. at his State Street studio address. That listed John E. Dietrich as manager."
2503,William H. Rau,"American, 1855-1920","Rau, William H.",American,1855,1920,NULL
2504,Robert Gambee,"American, active 1960s-2000s","Gambee, Robert",American,1960,2009,NULL
2505,Liberian Art Publishing Company,"American, active 1890s",Liberian Art Publishing Company,American,1890,1899,NULL
2506,"Souvenir Photo Co. [Chicago, IL]","American, active 1890s",Souvenir Photo Co.,American,1890,1899,"Souvenir Photo Co. photographed at the World's Columbian Exposition, Chicago, 1893. No mention of a company with this name can be found in city directories. GEH has two similarly named firms, though it is not clear if they are variants of this studio."
2507,Beaumont Newhall,"American, 1908-1993","Newhall, Beaumont",American,1908,1993,NULL
2508,Maxime Du Camp,"French, 1822-1894","Du Camp, Maxime",French,1822,1894,NULL
2509,Robert Disraeli,"American, 1905-1988","Disraeli, Robert",American,1905,1988,NULL
2510,Ben Heller,"American, born 1913","Heller, Ben",American,1913,1913,NULL
2511,Roy Perry,"American, 1911-1982","Perry, Roy",American,1911,1982,NULL
2512,Walt Sander,"American, active 1940s-1950s","Sander, Walt",American,1940,1959,NULL
2513,Ben Schnall,"American, 1906-1998","Schnall, Ben",American,1906,1998,NULL
2514,Lee Sievan,"American, 1907-1990","Sievan, Lee",American,1907,1990,NULL
2516,L. G. Brockman,"Chinese, active ca. 1930s","Brockman, L. G.",Chinese,1930,1939,NULL
2517,J. Goux,active 1930s,"Goux, J.",NULL,1930,1939,NULL
2518,Herman W. Fechner,"American, born ca. 1897","Fechner, Herman W.",American,1897,1897,NULL
2519,Budd Studio,"American, active 1950s",Budd Studio,American,1950,1959,NULL
2520,André Roosevelt,"French, 1879-1962","Roosevelt, André",French,1879,1962,NULL
2522,Cincinnati Art Foundry,"American, active 1880s",Cincinnati Art Foundry,American,1880,1881,NULL
2523,Bernard G. Silberstein,"American, 1905-1999","Silberstein, Bernard G.",American,1905,1999,NULL
2524,Joseph Parkin Mayall,"English, 1839-1906","Mayall, Joseph Parkin",English,1839,1906,NULL
2525,Martin S. Zuckermann,"American, born 1872","Zuckermann, Martin S.",American,1872,1872,"Zuckermann was born in Bucharest, Romania and emigrated to the US in 1899. He was a stone cutter."
2527,Dr. Joseph Janvier Woodward,"American, 1833-1884","Woodward, Joseph Janvier Dr.",American,1833,1884,NULL
2528,Abe Frajndlich,"German, born 1946","Franjndlich, Abe",German,1946,1946,NULL
2529,Ruth Orkin,"American, 1921-1985","Orkin, Ruth",American,1921,1985,NULL
2530,Étienne Neurdein,"French, ca. 1845-1913","Neurdein, Étienne",French,1845,1913,NULL
2531,Piloty & Loehle,"German, active 1840s-1930s",Piloty & Loehle,German,1840,1939,Karl von Piloty was a partner in Piloty & Loehle.
2532,Gustav Schauer,"German, 1826-1902","Schauer, Gustav",German,1826,1902,NULL
2533,Knaffl & Bro.,"American, active 1880s-1910s",Knaffl & Bros.,American,1880,1919,Knaffl & Bro. was a partnership of Charles Knaffl and Joseph Knaffl.
2534,Emilie Bieber,"German, 1810-1884","Bieber, Emilie",German,1810,1884,NULL
2535,George F. Edwards,"American, born 1869","Edwards, George F.",American,1869,1869,NULL
2536,Frank Henry Farley,"American, born 1877","Farley, Frank Henry",American,1877,1877,"Farley is listed as a newspaper printer in the 1910 census. According to his Draft Registration card, he is still a printer (of the Providence Tribune) until at least 1918, although he appears as a photographer in a 1917 business directory. He is a photographer on the 1920 and 1930 censuses. The city directory for 1931 shows his son, Frank J. Farley, also employed at the Farley Studio."
2537,Liv Kristin Robinson,"American, active 1980s-2000s","Robinson, Liv Kristin",American,1980,2009,NULL
2538,Arthur Percy Fitt,"American, born 1869","Fitt, Arthur Percy",American,1869,1869,"Fitt arrived in Chicago in 1893, and was naturalized in 1908."
2540,Kathryn Marx,"American, active 1980s","Marx, Kathryn",American,1980,1989,NULL
2541,Charles Linn,"American, active 1990s","Linn, Charles",American,1990,1990,NULL
2542,Wade Zimmerman,"American, born 1945","Zimmerman, Wade",American,1945,2045,NULL
2543,Joseph Caputo,"American, 1955-1995","Caputo, Joseph",American,1955,1995,NULL
2544,Robert Capa,"American, 1913-1954","Capa, Robert",American,1913,1954,NULL
2545,John M. Dietz,"American, active 1900s","Dietz, John M.",American,1900,1900,Dietz was also a coin collector. He placed an ad in The Numismatist in 1905 seeking to trade a camera body for coins.
2547,Baron Raimond von Stillfried-Rathenitz,"Austrian, 1839-1911","von Stillfried-Rathenitz, Raimond, Baron",Austrian,1839,1911,NULL
2548,See Tay,"Chinese, active 1870s",See Tay,Chinese,1870,1879,NULL
2549,Thomas Child,"British, 1841-1898","Child, Thomas",British,1841,1898,NULL
2550,Manrique & Cia,"Venezuelan, active 1900s-1910s",Manrique & Cia,Venezuelan,1900,1919,NULL
2551,Charles Marville,"French, 1813-1879","Marville, Charles",French,1813,1879,NULL
2552,Henri Jean-Louis Le Secq,"French, 1818-1882","Le Secq, Henri Jean-Louis",French,1818,1882,NULL
2553,Louis Stanger,"American, active 1900s-1910s","Stanger, Louis",American,1900,1919,NULL
2555,Felix H. Man,"British, 1893-1985","Man, Felix H.",British,1893,1985,NULL
2556,Erich Salomon,"German, 1886-1944","Salomon, Erich",German,1886,1944,NULL
2557,Ye Holland Studios,"American, active 1890s-1890s","Holland Studios, Ye",American,1890,1899,"Ye Holland Studios was a partnership of Charles E. Holland, Thomas Holland, and William A. Holland."
2558,Joyce Fay,"American, active 1990s-2000s","Fay, Joyce",American,1990,2009,NULL
2559,Reesa Tansey,"American, active 1970s-2000s","Tansey, Reesa",American,1970,2009,NULL
2560,Holland & Roberts,"American, active 1880s",Holland & Roberts,American,1880,1889,Holland & Roberts was a partnership of Henry F. Holland and George P. Roberts.
2561,Chester Burger,"American, 1921-2011","Burger, Chester",American,1921,2011,NULL
2562,Genevieve Naylor,"American, 1915-1989","Naylor, Genevieve",American,1915,1989,NULL
2563,John K. Grande,"Canadian, born 1954","Grande, John K.",Canadian,1954,2054,NULL
2564,William Barclay Parsons,"American, 1859-1932","Parsons, William Barclay",American,1859,1932,NULL
2565,William & Daniel Downey,"English, active 1855-1940","Downey, William & Daniel",English,1855,1940,NULL
2566,David Wojnarowicz,"American, 1954-1992","Wojnarowicz, David",American,1954,1992,NULL
2567,William C. Billington,"American, active 1890s-1900s","Billington, William C.",American,1890,1909,Billington was originally a ferry conductor. He appears in city directories as a photographer first in 1894.
2568,George F. Holman,"American, born 1861","Holman, George F.",American,1861,1861,Holman was an attorney by profession. There is a George F. Holman of Portland who died in 1951 (no birth year given).
2569,Louis M. Snow,"American, born 1873","Snow, Louis M.",American,1873,1873,NULL
2570,Walter A. Scott,"American, 1864-1956","Scott, Walter A.",American,1864,1956,NULL
2571,John S. Johnston,"American, ca. 1839-1899","Johnston, John S.",American,1839,1899,"Johnston appears as a first as a painter, then photographer with no studio address in the 1887-1899 city directories."
2572,James Burton,"American, 1871-1909","Burton, James",American,1871,1909,No records found in censuses.
2573,John M. Moriarty,"American, born 1864","Moriarty, John M.",American,1864,1864,"Moriarty is listed as having taken portraits of Supreme [Court] Judges for the state of Montana in May of 1910 for $326.70 (though his name is misspelled ""Moriarity"")."
2574,Jim Antonucci,"American, active 1980s-2000s","Antonucci, Jim",American,1980,2009,NULL
2576,Alexander Gardner,"American, 1821-1882","Gardner, Alexander",American,1821,1882,NULL
2578,William S. Wakeman,"American, born 1868","Wakeman, William S.",American,1868,1868,NULL
2579,Fred C. Rollman,"American, born 1858","Rollman, Fred C.",American,1858,1858,"Fred Rollman, coal miner of Elk Garden in 1900. F. C. Rollman, undertaker of Fairfax, 1920. Fred C. Rollman, retired in Elk Garden, 1930."
2580,Charles C. Curtis,"American, active 1880s-1890s","Curtis, Charles C.",American,1880,1899,NULL
2581,Samuel A. M. Kneeland,"American, 1821-1888","Kneeland, Samuel A. M. Dr.",American,1821,1888,Kneeland was a zoologist in Boston.
2583,Wallis Gardner,"American, active 1890s","Gardner, Wallis",American,1890,1890,NULL
2584,Lucien Reiser,"German, active 1900s-1910s","Reiser, Lucien",German,1900,1919,Reiser took over the Alexandria studio of his father Andreas D. Reiser. The elder Reiser is either German or Romanian. Both father and son later worked in Germany.
2585,"Johnstone, O'Shannessy & Co.","Australian, active 1860s-1890s","Johnstone, O'Shannessy & Co.",Australian,1860,1899,"Johnstone, O'Shannessy & Co. was a partnership of Emily O'Shanassy and Henry Johnstone."
2586,James Anderson,"Italian, 1813-1877","Anderson, James",Italian,1813,1877,NULL
2587,Henry F. De Puy,"American, active 1910s","De Puy, Henry F.",American,1910,1919,"Henry F. De Puy's library was posthumously acutioned in 1925. He is listed as a secretary of the Babcock & Wilcox Co., an exporting company. de Puy also photographed in and around Baghdad in the 1910s."
2589,Eric Lindbloom,"American, born 1934","Lindbloom, Eric",American,1934,2034,NULL
2592,Toma Fichter,"American, born 1947","Fichter, Toma",American,1947,2047,NULL
2593,Isaac F. Alofsin,"American, active 1900s-1920s","Alofsin, Isaac F.",American,1900,1929,Isaac F. Alofsin is listed in the St. Louis business directory as a reporter.
2596,Todd Webb,"American, 1905-2000","Webb, Todd",American,1905,2000,NULL
2597,John Vachon,"American, 1914-1975","Vachon, John",American,1914,1975,NULL
2598,Harold Corsini,"American, 1919-2008","Corsini, Harold",American,1919,2008,NULL
2599,Andrew Joseph Russell,"American, 1830-1902","Russell, Andrew Joseph",American,1830,1902,NULL
2601,Rhoda Nathans,"American, 1937-1997","Nathans, Rhoda",American,1937,1997,NULL
2603,Louis Wiley,"American, 1869-1935","Wiley, Louis",American,1869,1935,NULL
2604,Chris Maté,"American, active 1970s-1980s","Maté, Chris",American,1970,1989,NULL
2605,Johannes Sébah,"Ottoman, 1872-1947","Sébah, Johannes",Ottoman,1872,1947,NULL
2606,Helios Caire,"Egyptian, active 1860s-1870s",Helios Caire,Egyptian,1860,1879,NULL
2608,Guiseppe Incorpora,"Italian, 1834-1914","Incorpora, Guiseppe",Italian,1834,1914,NULL
2609,Sommer,"Italian, active 19th century",Sommer,Italian,1880,1900,NULL
2610,Philip Mook,"American, active 1890s","Mook, Philip",American,1890,1899,NULL
2611,Paul Boyer,"French, 1861-1908","Boyer, Paul",French,1861,1908,"Most sources give a death date of 1908; however, the BNF gives 1952."
2612,Sherman & McHugh,"American, active 1889-1895",Sherman & McHugh,American,1889,1895,Charles H. Sherman and Anthony J. McHugh succeeded the studio of Abraham Bogardus.
2613,Hermann Linck,"Swiss, 1866-1938","Linck, Hermann",Swiss,1866,1938,NULL
2614,John Gruen,"American, born 1935","Gruen, John",American,1935,1935,NULL
2615,George Henry Knight,"American, born 1851","Knight, George Henry",American,1851,1951,NULL
2616,American Telephone and Telegraph Company,"American, active 1920s",American Telephone and Telegraph Company,American,1920,1920,NULL
2617,Charles A. Ekberg,"American, born 1944","Ekberg, Charles A.",American,1944,2044,NULL
2618,Dr. Guillaume Duchenne,"French, 1806-1875","Duchenne, Guillaume Dr.",French,1806,1875,NULL
2620,Charles I. Newman,"American, active 1890s","Newman, Charles I.",American,1890,1890,NULL
2621,Devon Cummings,"American, active 1990s-2000s","Cummings, Devon",American,1990,2009,NULL
2622,Paul A. McDonough,"American, born 1941","McDonough, Paul A.",American,1941,2041,NULL
2625,Robert B. Bridges,"American, 1922-1993","Bridges, Robert B.",American,1922,1993,NULL
2626,Arnold C. Hinton,"American, born 1940","Hinton, Arnold C.",American,1940,1940,"Arnold C. Hinton is a photographer specializing in documenting people in Africa, the United States, the Caribbean, South America and Europe. Commercially he has worked in fashion photography and developed a line of greeting cards and posters.Born in New York City, in 1940, Hinton worked at the New York Public Library in the Picture Collection from the mid 1950's until 1964. He attended Pratt Institute in Brooklyn as an Art major. He also studied photography at the New School for Social Research and illustration at the Art Student's League, both in Manhattan. Hinton has been a professional photographer since 1963, working freelance, on assignment and for his own company."
2627,Isaac Almstaedt,"American, 1851-1921","Almstaedt, Isaac",American,1851,1921,NULL
2628,Rev. Cornelius H. Baker,"American, 1829-1902","Baker, Cornelius H. Rev.",American,1829,1902,NULL
2629,Alexander Bassano,"English, 1829-1913","Bassano, Alexander",English,1829,1913,NULL
2630,Benque et Cie,"French, active 1880s",Benque et Cie,French,1880,1889,NULL
2631,J. W. Black & Co.,"American, active 1850s-1900s","Black, J. W., & Co.",American,1850,1909,James Wallace Black was the founder of J. W. Black & Co. W. H. Drew's was involved in an unknown capacity.
2632,Teofil Józef Boretti,"Polish, 1834-1910","Boretti, Teofil Józef",Polish,1834,1910,NULL
2633,Van Bosch,"French, active 1860s-1880s",Van Bosch,French,1860,1889,NULL
2634,"Bunnell [Houston, TX]","American, active 1900s-1910s",Bunnell,American,1900,1919,No information found for this photographer.
2635,John N. Chamberlain,"American, 1841-1925","Chamberlain, John N.",American,1841,1925,Chamberlain was proprietor of the photographic studio at the Royal Palm Hotel in Miami in the 1890s. Noted for his photographs of Seminoles.
2636,Orville C. Conkling,"American, born 1870","Conkling, Orville C.",American,1870,1870,NULL
2637,E. B. Core & Co.,"American, active 1860s-1900s","Core, E. B., & Co.",American,1860,1909,Elijah B. Core was proprietor of E. B. Core & Co.
2638,Charles Lake Cramer,"American, 1835-1911","Cramer, Charles Lake",American,1835,1911,"Cramer was the operator of Vance's Gallery in 1863, and the unknown Hamilton's Gallery in 1864. M. E. & C. L. Cramer were a publishing firm operated out of their home which published the religious magazine Harmony. Malinda Cramer was the president of the Home College of Divine Science. Malinda Cramer died in 1906 from injuries suffered in the previous year's earthquake. After 1905, only a home address is listed for Charles Cramer. Son Frank, who had been a photographer in the studio for years, is listed as working for other firms after 1905."
2639,James H. Crockwell,"American, 1855-1940","Crockwell, James H.",American,1855,1940,NULL
2640,Dames & Hayes,"American, active 1870s",Dames & Hayes,American,1870,1879,Dames & Hayes was a partnership of William W. Dames and H. C. Hayes.
2641,Edward C. Dana,"American, 1852-1897","Dana, Edward C.",American,1852,1897,NULL
2642,Frederick Egirt,"American, born 1857","Egirt, Frederick",American,1857,1857,NULL
2643,Jones & Lotz,"American, active 1880s-1900s",Jones & Lotz,American,1880,1904,Jones & Lotz was a partnership of Thomas H. Jones and Paul Lotz.
2644,Ellis & Walery,"English, active 1900s-1920s",Ellis & Walery,English,1900,1929,Alfred Ellis was a partner in Ellis & Walery.
2645,M. W. Emerson & Co.,"American, active 1900s","Emerson, M. W., & Co.",American,1900,1909,M. W. Emerson was a partner in M. W. Emerson & Co.
2646,Jacob Fowzer,"American, born ca. 1849","Fowzer, Jacob",American,1849,1849,NULL
2648,Gilbert & Bacon,"American, active 1870s-1900s",Gilbert & Bacon,American,1870,1909,Gilbert & Bacon was a partnership of Conrad M. Gilbert and W. Frank Bacon. A 1906 Business directory also lists M. A. & F. T. Bacon.
2649,Goupil & Cie.,"French, active 1830s-1880s",Goupil & Cie.,French,1830,1889,Goupil & Cie. was a partnership of Adolph Goupil and Alfred Mainquet. Goupil & Cie. were succeeded by Michael Knoedler.
2650,E. F. Hall & Co.,"American, active 1880s-1890s","Hall, E. F., & Co.",American,1880,1899,"Eleck F. Hall and J. W. Aldrich were partners in E. F. Hall & Co. The studio's stylized script on their card mounts is easily mistaken for ""F. Hall & Co."""
2651,Levin Corbin Handy,"American, 1855-1933","Handy, Levin Corbin",American,1855,1933,NULL
2652,Thomas Houseworth & Co.,"American, active 1850s-1880s","Houseworth, Thomas, & Co.",American,1850,1889,Thomas Houseworth was a partner in Thomas Houseworth & Co. They were successors to Lawrence & Houseworth.
2653,Daniel H. Howd,"American, born 1855","Howd, Daniel H.",American,1855,1855,NULL
2654,William A. Howe,"American, active 1880s-1890s","Howe, William A.",American,1880,1899,NULL
2656,Marcellus D. Kilburn,"Canadian, 1840-1909","Kilburn, Marcellus D.",Canadian,1840,1909,Kilburn served in Vermont's 9th Infantry from 1862-1863.
2658,Rudolf Krziwanek,"Austrian, died 1905","Krziwanek, Rudolf",Austrian,1805,1905,NULL
2659,William Kurtz,"American, 1834-1904","Kurtz, William",American,1834,1904,NULL
2660,James Lafayette,"Irish, 1853-1923","Lafayette, James",Irish,1853,1923,NULL
2662,M. Landesberg,"American, active 1890s","Landesberg, M.",American,1890,1890,NULL
2663,James M. Landy,"American, 1838-1897","Landy, James M.",American,1838,1897,NULL
2664,George W. Leeds,"American, active 1900s","Leeds, George W.",American,1900,1909,NULL
2665,Charles Robertson Lenthall,"English, 1847-1927","Lenthall, Charles Robertson",English,1847,1927,NULL
2667,Loescher & Petsch,"German, active 1860s-1890s",Loescher & Petsch,German,1860,1899,Max Petsch was a partner in Loescher & Petsch.
2668,London Stereoscopic Co.,"English, active 1840s-1920s",London Stereoscopic Co.,English,1840,1929,London Stereoscopic Co. was founded by George Swann Nottage.
2669,Julius Ludovici,"American, 1837-1906","Ludovici, Julius",American,1837,1906,Ludovici arrived from Germany in 1855.
2670,Lyon & Vey,"Canadian, active 1880s",Lyon & Vey,Canadian,1880,1889,NULL
2671,Albert Martin Marton,"American, active 1870s-1930s","Marton, Albert Martin",American,1870,1939,NULL
2672,Hezekiah McMichael,"American, 1844-1907","McMichael, Hezekiah",American,1844,1907,NULL
2674,R. Minzloff,"Russian, active 1890s-1900s","Minzloff, R.",Russian,1890,1909,NULL
2675,José María Mora Sr.,"American, 1849-1926","Mora, José María Sr.",American,1849,1926,NULL
2678,George Daniels Morse,"American, born ca. 1835","Morse, George Daniels",American,1835,1935,NULL
2679,James Notman,"Canadian, 1849-1932","Notman, James",Canadian,1849,1932,NULL
2680,Charles Parker,"American, born ca. 1845","Parker, Charles",American,1845,1845,NULL
2681,Morris Burke Parkinson,"American, 1847-1926","Parkinson, Morris Burke",American,1847,1926,NULL
2682,Thomas E. Perkins,"Canadian, active 1860s-1890s","Perkins, Thomas E.",Canadian,1860,1899,NULL
2683,Pierre Petit & Fils,"French, active 1880s","Petit, Pierre, & Fils",French,1880,1889,Pierre Petit was a partner in Pierre Petit & Fils.
2684,Francis A. Place,"American, born ca. 1851","Place, Francis A.",American,1851,1851,NULL
2685,George Loren Prince Sr.,"American, 1848-1929","Prince, George Loren Sr.",American,1848,1929,NULL
2686,Enrico Resta,"English, 1857-1942","Resta, Enrico",English,1857,1942,NULL
2687,Reutlinger,"French, active 1850s-1930s",Reutlinger,French,1850,1939,"Reutlinger was a partnership of Charles Reutlinger, Emile-August Reutlinger, and Léopold Reutlinger."
2688,Ritz & Hastings,"American, active 1880s",Ritz & Hastings,American,1880,1889,Ritz & Hastings was a partnership of E. F. Ritz and George H. Hastings.
2689,Robinson & Roe,"American, active 1870s-1890s",Robinson & Roe,American,1870,1899,Robinson & Roe was a partnership of W. A. Robinson and A. J. Roe.
2690,Charles B. Schmitt,"American, active 1890s-1920s","Schmitt, Charles B.",American,1890,1929,NULL
2691,Seeley & Warnock,"American, active 1880s-1890s",Seeley & Warnock,American,1880,1899,Seeley & Warnock was a partnership of H. J. Seeley and James Warnock.
2692,George W. Sittler,"American, born ca. 1850","Sittler, George W.",American,1850,1850,NULL
2693,Sloan (National Youth Administration),"American, active 1940s",Sloan,American,1940,1940,NULL
2694,Augustus B. Taylor,"American, 1846-1887","Taylor, Augustus B.",American,1846,1887,NULL
2695,Pulaski Willington Tennant,"American, 1840-1923","Tennant, Pulaski Willington",American,1840,1923,Tennant was a dry plate manufacturer.
2696,"The Imperial Photographic Gallery [San Francisco, CA]","American, active 1870s-1890s",Imperial Photographic Gallery,American,1870,1899,"Emma Vaughan was listed as proprietor of The Imperial Photographic Gallery in San Francisco, and Hector M. Vaughan was a photographer."
